select * from headword_exs where Trs regexp '.+\)。\S.*';
WdID	PoSID	MnID	col_Order	Wd	Wd2	exid	Ex	IPA	Trs
8199	0	1	7726	シナイフチ	シ⸢ナイフチ	1	⸣シナー　シ⸢ナイフチェーラ　パンチ⸣　パリ　⸢ナー⸣ヌ	[⸣ʃinaː ʃi⸢naiɸuʧeːra panʧi⸣ pari ⸢naː⸣nu]	(綱は繋ぎ目から外れて<解いて>いってしまった)。繋ぎ目。繋いだ所。「繋ぎ口」の転訛したもの。
8199	0	2	7727	シナイフチ	シ⸢ナイフチ	1	⸢ヌー⸣シル　シ⸢ナウ⸣ユー　シ⸢ナイフチ⸣　ッ⸢サヌ	[⸢nuː⸣ʃiru ʃi⸢nau⸣juː ʃi⸢naiɸu̥ʧi⸣ s⸢sanu]	(どうやって繋ぐのか、繋ぎ方を知らない)。繋ぎ方。
8141	0	0	7735	シナカキヤー	シ⸢ナカキ⸣ヤー	1	⸢キュー⸣ヤー　⸣マナール　シ⸢ナカキ⸣ヤー　⸢ソー⸣ルカヤー	[⸢kjuː⸣ja ⸣manaːru ʃi⸢nakaki⸣jaː ⸢soːru⸣kajaː]	(今日は何処で追い込み漁をされるのかね)。⸣クサン[⸣ku̥saŋ](漁法の一つ)の項参照
8143	0	0	7739	シナカジゴーカジ	シ⸢ナカジゴー⸣カジ	1	シ⸢ナカジゴーカジ⸣ヌ　⸣ウサイ　ス⸢コーリ⸣　マ⸢ツォーッ⸣タ	[ʃi⸢nakaʤigoːkaʤi⸣nu ⸣ʔusai su̥⸢koːri⸣ ma⸢ʦoːt⸣ta]	(ある限り、種々の御馳走を作って祀られた)。「品数・合数」の転訛したものか。ABCDEFCD型の重言。
8144	0	0	7749	シナッふァ	シ⸢ナッ⸣ふァ	1	イ⸢クサユー⸣ヌ　⸣アトー　シ⸢ナッふァ⸣バ　⸢サーレー⸣ティ　パ⸢タキシグ⸣トゥ　⸢シー⸣　ヤッ⸢トゥ⸣シル　ス⸢ダ⸣ティ　⸣ケー⸢ダー	[ʔi⸢kusajuː⸣nu ⸣ʔatoː ʃi⸢naffa⸣ba ⸢saːreː⸣ti pḁ⸢takiʃigu⸣tu ⸢ʃiː⸣ jat⸢tu⸣ʃiru su⸢da⸣ti ⸣keː⸢daː]	(戦後<戦世の後>幼子をかかえて<連れて>畑仕事をして、やっとのことで育ててきたのだよ)。乳幼児。
8146	0	0	7756	シナフクビ	⸣シナフクビ	1	ス⸢クリ⸣プソー　⸣シナフクビバ　⸢シェー⸣ティル　シ⸢グトー　ソーッ⸣タ	[su̥⸢kuri⸣pu̥soː ⸣ʃinaɸu̥kubiba ⸢ʃeː⸣tiru ʃi⸢gutoː soːt⸣ta]	(百姓は藁縄の帯<綱帯>を締めて仕事をされた)。フ⸢ク⸣ビ[ɸu̥⸢ku⸣bi](帯)は「きき帯」と表記されている。農家の人は、畑や田仕事に出る際、藁縄で作業着を強く締め、山刀や鋸を腰に差し、鎌を持ち、鍬を担いで出かけた。
8159	0	0	7773	シニナガー	⸣シニナガー	1	⸣シニナガーヤ　⸢ウーキ⸣ヌ　⸢ニー⸣バンダ　シゥ⸢カイ　グリ⸣サン	[⸣ʃininagaːja ⸢ʔuːki⸣nu ⸢niː⸣banda sï̥⸢kaigurisa⸣ŋ]	(背高のっぽ<脛長>は動きが遅いから使いづらい)。すね(脛)の長い人。⸢脛長」の転訛したもの。
8233	0	0	7777	シニパティルン	シ⸢ニパティルン	5	シ⸢ニパティリ	[ʃi⸢nipḁtiri]	(死に果てよ)。全滅する。
8662	0	0	7786	シニヤドゥ	シ⸢ニヤドゥ	1	シ⸢ニヤドー⸣　カ⸢ラサバン⸣　シラヤドー　カ⸢ラスムノー⸣　ア⸢ラ⸣ヌ	[ʃi⸢nijadoː⸣ ka⸢rasabaŋ⸣ ʃirajadoː ka⸢rasumunoː⸣ ʔa⸢ra⸣nu]	(死者の出た人に宿を貸しても、出産する人には宿を貸すものではない<諺>)。死者はその家の災厄を持ち去るが出産した子は、その家の幸福を持ち去るという伝承がある
8164	0	1	7800	シヌックルン	シ⸢ヌッ⸣クルン	2	⸣アイニ　シ⸢ヌックラン⸣ドーシ　⸢ダンダン⸣シ　シ⸢グトゥ　シー	[⸣ʔaini ʃi⸢nukkuran⸣doːʃi ⸢dandaŋ⸣ʃi ʃi⸢gutu ʃiː]	(そんなにあれこれ迷わないでさっさと仕事をしなさい)。思いあぐねる。決心がつかず悩む。ぐずぐずして決断しかねる。苦心して準備する。
8165	0	0	7802	シヌブン	シ⸢ヌブン	4	シ⸢ヌビ	[ʃi⸢nubi]	(偲べ)。過ぎ去ったこと、離れている人のことを思い慕う。恋い慕う。
8249	0	0	7809	シバ	⸣シバ	1	⸢オーシバ	[⸢ʔoːʃiba]	(上唇)。ッ⸢サシバ[s⸢saʃiba](下唇)の部分名称がある。
7994	0	0	7860	シビコールン	シ⸢ビコー⸣ルン	4	ウ⸢リ⸣　ッ⸢ふァイティ⸣　シ⸢ビコー⸣リバ	[ʔu⸢ri⸣ f⸢faiti⸣ ʃi⸢bikoː⸣riba]	(それを食って便秘しろ)。「尻強る」の転訛。
8324	0	0	7926	シベーナーヌ	シ⸢ベー　ナー⸣ヌ	1	シ⸢ベー　ナーン⸣　プス　ヤ⸢ルンダ　ピッ⸣チン　カ⸢タジキラ⸣ヌ	[ʃi⸢beː naːm⸣ pu̥⸢su⸣ ja⸢runda pit⸣ʧiŋ ka⸢taʤikira⸣nu]	(後始末をしない人だから、ちっとも後片付けをしない)。「尻がない」の義。
8394	0	0	7966	シマナー	シ⸢マ⸣ナー	1	イ⸢ズヌ⸣　スーナー　シ⸢マ⸣ナー　イ⸢リティ⸣　スー　バ⸢カシ⸣バ	[ʔi⸢ʣunu⸣ suːnaː ʃi⸢ma⸣naː ʔi⸢riti⸣ suː ba⸢kaʃi⸣ba]	(魚の汁にカラシナを入れてお汁を炊きなさい)。島野菜。島産品の葉野菜。
8447	0	0	8019	シミッケールン	シ⸢ミッケー⸣ルン	4	⸢マー⸣ビン　シ⸢ミッケー⸣レー　⸣ミサムヌ	[⸢maː⸣biŋ ʃi⸢mikkeː⸣reː ⸣misamunu]	(もっと湿ればいいのに)。湿っぽくなる。じめじめする。
8469	0	1	8033	シミルン	シ⸢ミ⸣ルン	4	⸣ドゥーシ　シ⸢ミ⸣リ	[⸣duːʃi ʃi⸢mi⸣ri]	(自分で締めろ<れ>)。ふさぐ。閉め(締め)る。詰める。
8469	0	1	8033	シミルン	シ⸢ミ⸣ルン	5	⸢スイドーヌ　コッ⸣ク　シ⸢ミ⸣ルン	[⸢suidoːnu kok⸣ku ʃi⸢mi⸣ruŋ]	(水道のコックを閉める)。くびる。
8469	0	2	8034	シミルン	シ⸢ミ⸣ルン	1	ク⸢マ⸣ヌ　⸢ナイ⸣ヤー　ン⸢メーマー⸣　シ⸢ミ⸣リ	[ku⸢ma⸣nu ⸢nai⸣jaː ʔm⸢meːmaː⸣ ʃi⸢mi⸣ri]	(ここの長さは少し縮めなさい<短くせよ>)。ちぢめる(縮める)。短くする。
8480	0	0	8037	シミルン	シ⸢ミルン	5	⸢シン⸣シー　サ⸢シェー⸣　(シ⸢メー⸣＜老年層＞) ミサムヌ	[⸢ʃiŋ⸣ʃiː sa⸢ʃeː⸣ (ʃi⸢meː⸣) misamunu]	(先生させたらよいのに)。ある行為をするようにしむける。
8481	0	0	8038	シミルン	シ⸢ミルン	1	ク⸢ヌ　ジーヤー⸣　カ⸢リン⸣　カ⸢カシミ⸣ラ	[ku⸢nu ʤiːja⸣ ka⸢riŋ⸣ kḁ⸢kaʃimi⸣ra]	(この字は彼に書かせよう)。(ii)　未然形。
8481	0	0	8038	シミルン	シ⸢ミルン	3	⸣タルーン　ティ⸢ガ⸣ミ　カ⸢カシミラ⸣バ　⸢ワー⸣シ　ン⸢ザ⸣シ　ッ⸢ふィーリ	[⸣taruːn ti⸢ga⸣mi kḁ⸢kaʃimira⸣ba ⸢waː⸣ʃi ʔn⸢ʣa⸣ʃi f⸢fiːri]	(太郎に手紙を書かせたら、君で投函し<出し>てくれ)。(iii)　連用形。
8481	0	0	8038	シミルン	シ⸢ミルン	4	カ⸢リン⸣　ティ⸢ガ⸣ミ　カ⸢カシミ⸣　プサンドゥ　タ⸢ナマ⸣リンカヤー	[ka⸢rin⸣ ti⸢ga⸣mi kḁ⸢kaʃimi⸣ pu̥sandu ta⸢nama⸣riŋkajaː]	(彼に手紙を書かせたいが、頼むことが出来る<頼まれる>かねえ)。(iv)　終止形。
8481	0	0	8038	シミルン	シ⸢ミルン	5	カ⸢リンマー⸣　カ⸢カシミ⸣ルン	[ka⸢rimmaː⸣ kḁ⸢kaʃimi⸣ruŋ]	(彼には書かせる)。(v)　連体形。
8481	0	0	8038	シミルン	シ⸢ミルン	6	ティ⸢ガミ⸣バ　タ⸢ナ⸣ミ　カ⸢カシミ⸣ル　プ⸢ソー⸣　ブ⸢ラーヌ	[ti⸢gami⸣ba ta⸢na⸣mi kḁ⸢kaʃimi⸣ru pu̥⸢soː⸣ bu⸢raːnu]	(手紙を頼んで書かせる人はいない)。(vi)　連体形。
8481	0	0	8038	シミルン	シ⸢ミルン	7	⸣ヌンティ　カ⸢リン⸣　カ⸢カシミル⸣ワ	[⸣nunti ka⸢riŋ⸣ kḁ⸢kaʃimiru⸣wa]	(なぜ彼に書かせるのか)。(vii)　已然形。
8481	0	0	8038	シミルン	シ⸢ミルン	8	カ⸢リン⸣　カ⸢カシミ⸣レー　⸣ミサムヌ	[ka⸢riŋ⸣ kḁ⸢kaʃimi⸣reː ⸣misamunu]	(彼に書かせればよいのに)。(xii)　命令形。
8477	0	1	8058	シムン	シ⸢ムン	3	⸢ワー⸣　ク⸢リ⸣シ　シ⸢ミ⸣バ	[⸢waː⸣ ku⸢ri⸣ʃi ʃi⸢mi⸣ba]	(君はこれで摘めよ)。指先や爪先でつまみ切る。「捻、以2指末1豆牟(つむ)」『新撰字鏡』の転訛したもの。
8478	0	0	8060	シムン	シ⸢ムン	3	⸣クマーラ　シ⸢ミ	[⸣kumaːra ʃi⸢mi]	(此処から積め)。うずたかく重ねる。
8674	0	0	8075	ジューニン	⸢ジュー⸣ニン	3	フ⸢タトゥシ	[ɸu̥⸢tatuʃi]	(二年))。⸢ミートゥシ[⸢miːtuʃi](みとせ{EOS}三年)、⸢ユートゥシ[⸢juːtuʃi](四年)、イ⸢チ⸣トゥシ[ʔi⸢ʧi⸣tu̥ʃi](五年)、⸢ムートゥシ[⸢muːtuʃi](六年)、ナ⸢ナ⸣トゥシ[na⸢na⸣tu̥ʃi](七年)、⸢ヤートゥシ[⸢jaːtuʃi](八年)、ク⸢ヌ⸣トゥシ[ku⸢nu⸣tu̥ʃi](九年)、その次からは助数詞⸣ニン[⸣niŋ](年)を用いて数える
8675	0	0	8076	ジューニン	⸢ジュー⸣ニン	1	プ⸢ス⸣ル	[pu̥⸢su⸣ru]	(一人)。ル[ru](一名{EOS}人の数がひとつ)。
8675	0	0	8076	ジューニン	⸢ジュー⸣ニン	4	ユ⸢タール	[ju⸢taːru]	(四人)。五人からは助数詞⸢ニン[niŋ](人)を用いる。
8526	0	0	8095	シラ	⸣シラ	5	⸣シラ　ユ⸢グスン	[⸣ʃira ju⸢gusuŋ]	(顔を汚す{EOS}不名誉になる)。ウ⸢ム⸣ティ[ʔu⸢mu⸣ti](顔{EOS}ウムティ<面>)は上品な表現。ウ⸢ム⸣ティ　⸣シムン[ʔu⸢mu⸣ti ⸣ʃimuŋ](顔を洗う<澄ませる{EOS}清める>)という。
8529	0	2	8100	シラーシラーシ	シラー⸢シラー⸣シ	1	ヤ⸢ラ⸣ビ　⸢シェーン⸣ケンヌ　⸣クトー　シラー⸢シラー⸣シ　ウ⸢ボー⸣リ　⸢ブン	[ja⸢ra⸣bi ⸢ʃeːŋ⸣kennu ⸣kutoː ʃiraː⸢ʃiraː⸣ʃi ʔu⸢boː⸣ri ⸢buŋ]	(幼少の<子供の>頃のことはかすかに覚えて<記憶されて>いる)。うっすら。かすかに。ほのかに。
8577	0	0	8102	シラースン	シ⸢ラースン	1	ム⸢トゥ⸣ウガンヌ　シ⸢ルウチヌ⸣　コー⸢シェー⸣マイシェーラ　イ⸢ラ⸣ビ　カ⸢タ⸣ミ　ウ⸢ラ⸣シ　⸢ミーサカサヌ　ヤー⸣ヌ　シ⸢ルヌ⸣　ナ⸢カ⸣ナーティル　⸢コー⸣ロー　ク⸢サイオーッ⸣タ	[mu⸢tuʔugan⸣nu ʃi⸢ruʔuʧinu⸣ koː⸢ʃeː⸣maʔiʃeːra ʔi⸢ra⸣bi kḁ⸢ta⸣mi ʔu⸢ra⸣ʃi ⸢miːsakasanu jaː⸣nu ʃi⸢runu⸣ na⸢ka⸣naːtiru ⸢koː⸣roː ku̥⸢saiʔoːt⸣ta]	(本御嶽<友利御嶽>の境内の砂岩の中から選んで担ぎ下ろして新しい司の家の屋敷内に拵えたシ⸢ル{SqBr}ʃi⸢ru{/SqBr}<神聖な空間の代>の中で新司の香炉は拵えなされた)。※　シダスン　→　シラースン　→　ッサースン　→　⸢サースン[⸢saːsuŋ]((i)　船を新造する。(ii)　衣服を新調する)と変化した
8532	0	0	8107	シラウラシ	シ⸢ラウラ⸣シ	1	シ⸢ラウラ⸣シ　⸢テー⸣ナイ　⸢スー⸣カー　⸢マイヌ⸣イー　バ⸢カシ⸣　ッ⸢ふァースン⸠ダー	[ʃi⸢raʔura⸣ʃi ⸢teː⸣nai ⸢suː⸣kaː ⸢mainu⸣ʔiː ba⸢kaʃi⸣ f⸢faːsun⸠daː]	(稲叢おろしの手伝いをしたら、お米のご飯を炊いて食べさせるよ)。主に冬季や春季など、新米の収穫以前に家の行事や祝儀などが当たる際に、必要に応じて⸢シラ下ろし」をした。
8545	0	0	8127	シラスクルン	⸣シラ　ス⸢ク⸣ルン	1	⸢クンデー⸣ヌ　⸣クトゥシェー　⸢ワンマー⸣　シラ　バ⸢ラレー⸣ユンダ　⸢クン⸣ドー　⸣バー　⸣シラ　ス⸢ク⸣ルンティ　⸣ウムイ　パ⸢タラキ　ッふィーリ	[kundeː⸣nu ⸣ku̥tuʃeː ⸢wammaː⸣ ʃira ba⸢rareː⸣junda ⸢kun⸣doː ⸣baː ⸣ʃira su̥⸢ku⸣runti ⸣ʔumui pḁ⸢taraki ffiːri]	(先日の件では君には恥をかかされた<顔をつぶされた{EOS}~を割られた>から、今度は私の顔を立てると思って働いてくれ)。⸣シラ　タ⸢ティ⸣ルン[⸣ʃir tḁ⸢ti⸣ruŋ](顔を立てる)(若年層)ともいう
8548	0	0	8128	シラスン	シ⸢ラスン	1	シ⸢ラシフチル　ヌーリティ⸣　ア⸢シ⸣ブ　シ⸢ラスンティ⸣　シ⸢タンドゥ⸣　シ⸢ラサランシェン	[ʃi⸢raʃiɸu̥ʧiru nuːriti⸣ ʔa⸢ʃi⸣bu ʃi⸢rasunti⸣ ʃi̥⸢tandu⸣ ʃi⸢rasaraŋʃeŋ]	(化膿止めの薬を塗ってお出来の化膿を止めようとしたが、化膿を止められなかった)。腫れ物を薬草(アロエ<ドゥガイ>)を貼り付けたり、煎じ薬を飲んで化膿させないようにして治す。腫れを\ruby{退}{ヒ}かせる。「散らす」の義。
8573	0	0	8130	シラソージ	⸣シラソージ	1	⸣シラソージティ　⸢シー⸣　ム⸢カ⸣シプソー　⸣シラプスンマー　ヤ⸢ナ⸣ムニ　ヤ⸢ナソーヤ⸣　シゥ⸢カソーラン⸣シェン	[⸣ʃirasoːʤiti ⸢ʃiː⸣ mu⸢ka⸣ʃipu̥soː ⸣ʃirapu̥summaː ja⸢na⸣muni ja⸢nasoːja⸣ sï̥⸢kasoːraŋ⸣ʃeŋ]	(産褥中のお祓いといって、昔の人は、産婦には悪い言葉<話>や悪い消息は聞かされなかった)。産婦と赤子が無事に産屋を出ることが出来るよう祈願すること。⸢産屋精進」の義。分娩後の処理が済んだ後、産婦と新生児への手当てが一段落すると、⸣ジル[⸣ʤiru](地炉)に火を起して産婦の体を温めた。父方の母親か祖母、または産婦の母親たちが⸣グシパナ[⸣guʃipana](神酒と花米)、それにマ⸢カグ[ma⸢kagu](重箱に詰めたお握り)を地炉の神に供えて産婦と新生児の健康祈願をした。
8558	0	0	8148	シラフクルン	⸣シラ　フ⸢クルン	1	ク⸢ヌ⸣　ッ⸢ふァー　ドゥー⸣ヌ　⸣キム　フ⸢ガン⸣カー　シ⸢グ⸣　シラ　フ⸢クルンダ　カン⸣ガイティ　シゥ⸢カイ⸣ヨー	[ku⸢nu⸣ f⸢faː duː⸣nu ⸣kimu ɸu⸢gaŋ⸣kaː ʃi⸢gu⸣ ʃira ɸu̥⸢kurunda kaŋ⸣gaiti si̥⸢kai⸣joː]	(この子は自分が満足<納得>しないと、すぐ脹れっ面になる<面脹れる>から考えて使いなさいよ)。怒って顔が脹れる。顔を脹らませる。
8610	0	0	8165	シリシリ	シ⸢リシリ	1	ア⸢ミ⸣ヌ　シ⸢リシリ⸣シ　⸣フーン	[ʔa⸢mi⸣nu ʃi⸢riʃiri⸣ʃi ⸣ɸuːŋ]	(雨がしとしとと降る)。そろりそろり。ゆっくりと静かに。
8608	0	0	8173	シル	⸣シル	2	⸣シル　⸣パルン	[⸣ʃiru ⸣paruŋ]	(汁が出る<流れる{EOS}走る>)。ただし、「おつゆ(御汁)」は音韻同化を起こして、⸣スー[⸣suː]という。
8609	0	0	8174	シル	シ⸢ル	2	⸣イルジル	[⸣ʔirudjiru]	(色白)。普通は、音韻融合が進んで、ッス[⸣ssu](白)、ッ⸢ス⸣ムチ[s⸢su⸣muʧi](白餅)、ッ⸢ス⸣キン[s⸢su⸣kiŋ](白い着物)という
8613	0	1	8177	シル	シ⸢ル	1	⸢ヤー⸣ウチ　シ⸢ルウチ	[⸢jaː⸣ʔuʧi ʃi⸢ruʔuʧi]	(屋敷内、区画の内)。/シルウチヌ　メーヌウチニ　ヤーバ　シゥクリ　アンティスー　ウリユ　ミューナーキャームイ/(屋敷内の、広場<広庭>の内に　家を造ってあるという{EOS}それを見ようよ)「アーパーレー<新室寿ぎ歌>」『鳩間島古典民謡古謡集』。
8615	0	1	8180	シル	シ⸢ル	1	⸢サンシンヌ⸣　シ⸢ル	[⸢saŋʃinnu⸣ ʃi⸢ru]	(三線<三味線>の弦)。⸢ウー⸣ジル[⸢ʔuː⸣ʤiru](雄弦)、⸢ミー⸣ジル[⸢miː⸣ʤiru](雌弦)、ナ⸢カ⸣ジル[na⸢ka⸣ʤiru](中弦)がある。
8624	0	0	8192	シルギ	シ⸢ルギ	1	⸢ニッタンシル⸣ギ	[⸢nittaŋʃiru⸣gi]	(二反続きの織物)。⸣サンダンシルギ[⸣sandaŋʃirugi](三反続きの織物)などがある。
8629	0	0	8200	シルシゥカイ	シ⸢ル⸣シゥカイ	1	⸢ウイプスヌ⸣ル　シ⸢ル⸣シゥカイ　⸢シー⸣　ン⸢コーッタ⸣ル　ヤ⸢ラビン⸣マー　シ⸢ル⸣シゥカイ　シ⸢モーラン⸣シェン	[⸢ʔuipusunu⸣ru ʃi⸢ru⸣si̥kai ⸢ʃiː⸣ ʔŋ⸢koːtta⸣ru ja⸢rabim⸣maː ʃi⸢ru⸣si̥kai ʃi⸢moːraŋ⸣ʃeŋ]	(老人が湯漬けをして召し上がられたもので、子供には湯漬けをさせられなかった)。若年層は、シ⸢ル⸣シケー[ʃi⸢ru⸣ʃi̥keː](お茶漬け{EOS}湯漬け)ともいう
8657	0	2	8223	シン	⸣シン	1	カ⸢マチヌ⸣　シン　⸣トゥリキー　⸣ピー　⸢タシキ	[ka⸢maʧinu⸣ ʃin ⸣turikiː ⸣piː ⸢taʃi̥ki]	(竈の消し炭を採ってきて火を焚きつけなさい)。炭。
7340	0	0	8233	シンカースン	⸢シンカースン	2	ウ⸢ビ⸣ヌ　⸢キョーダイ⸣サ　プ⸢スキブ⸣ルナー　⸢シンカースンティ　アーキ⸣ル　⸢アイ⸣ヤーチバ　⸢シンカーサンドー⸣シ　⸢ナーメーメー⸣　ナ⸢サバ⸣ル　マ⸢シ	[ʔu⸢bi⸣nu ⸢kjoːdai⸣sa ⸢ʃiŋkaːsunti ʔaːki⸣ru ⸢ʔai⸣jaːʧiba ⸢ʃiŋkaːsandoː⸣ʃi ⸢naːmeːmeː⸣ na⸢saba⸣ru ma⸢ʃi]	(あれだけの兄弟が一軒屋に顔をつき合わせていて喧嘩したのだから、顔つき合わせないで各自<銘銘>自立させたほうがよい<増しだ>)。⸢イーレサ　アーレサ⸣　シ⸢ナヌ⸣ミンバ　⸣ユーシクーバ　⸣シンカサー　⸣シンカサー[⸢ʔiːresa ʔaːresaː⸣ ʃi⸢nanu⸣mimba ⸣juːʃikuːba ⸣ʃiŋkasaː ⸣ʃiŋkasaː](西村東村、寄せてくれば互いに競争しよう、やっつけよう)、豊年祭の東西対抗の口合戦<イジックナー[ʔi⸢ʤikkunaː]言挙げ競争>の文句
8810	0	0	8260	シングヮチ	⸢シングヮ⸣チ	1	⸢シングヮ⸣チ　⸣ナルカー　ウ⸢ヤザ⸣ヌ　ニ⸢ガイヌ⸣ル　ア⸢ロー⸣ル	[⸢ʃiŋgwa⸣ʧi ⸣narukaː ʔu⸢jaʣa⸣nu  ni⸢gainu⸣ru ʔa⸢roː⸣ru]	(四月になると鼠の駆除祈願が友利御嶽でなされる<あられる>)。この祭りで鼠を捕獲し、小舟を作って乗せ、神酒と花米を添えて、豊穣の西の国へ行くよう祈願して沖へ流す
7901	0	0	8287	シンズク	⸣シンズク	2	⸣シンズクヌ　⸣アトー　⸢ピャーッカニチ⸣トゥ　ユ⸢ノーレー⸣ヌル　⸣アル	[⸣ʃinʣukunu ⸣ʔatoː ⸢pjaːkkaniʧi⸣tu ju⸢noːreː⸣nuru ⸣ʔaru]	(四十九日忌の後には百日忌と一年忌がある)。白位牌から本位牌に移し換える法事。
7379	0	0	8309	シンタミチ	⸣シンタミチ	1	⸣シンタミチェーラ　⸢ビープス⸣ヌ　ウ⸢ヤー⸣リ　⸢パッ⸣タ	[⸣ʃintamiʧeːra ⸢biːpusu⸣nu ʔu⸢jaː⸣ri ⸢pat⸣ta]	(後ろの道から酔っ払いが大声で叫んで行った)。ク⸢シミチ[ku̥⸢ʃimiʧi](後道)ともいう。
7389	0	0	8310	シンタヤー	⸣シンタヤー	1	⸣シンタヤーナ　⸢タール⸣　トゥ⸢マリ　ベー⸣ワ	[⸣ʃintajaːna ⸢taːru⸣ tu⸢mari beː⸣wa]	(後ろ隣には誰が宿泊して<泊まって>いるか)。後の家。
8782	0	0	8315	ジンッふァイムヌ	⸢ジンッふァイ⸣ムヌ	1	ク⸢ヌ⸣　シ⸢グトー　ジンッふァイ⸣ムヌ　⸣ナリティ　⸢ピッ⸣チン　⸢モーキララ⸣ヌ	[ku⸢nu⸣ ʃi⸢gutoː ʤiŋffai⸣munu ⸣nariti ⸢pit⸣ʧim ⸢moːkirara⸣nu]	(この仕事は金銭のかかるものになって、ちっとも儲からない)。居候。経費がかかり過ぎるもの。
8791	0	0	8320	シンドーラ	⸢シンドー⸣ラ	1	パ⸢トゥ⸣マプソー　⸢シンドー⸣ラー　⸢ナン⸣ゾー　ン⸢コーラン⸣シェン	[pḁ⸢tu⸣mapu̥soː ⸢ʃindoː⸣raː ⸢nan⸣ʣoː ʔŋ⸢koːraŋ⸣ʃeŋ]	(鳩間島の人はもずくをあまり召し上がらなかった)。若年層はス⸢ノー⸣ル[su⸢noː⸣ru](モヅク)ともいうが、これは沖縄方言から転訛したもの。
8784	0	0	8321	シントゥ	シン⸢トゥ	5	ッ⸢ふァー⸣　シン⸢トゥ　タンガ⸣ル　⸢ブー	[f⸢faː⸣ ʃin⸢tu taŋga⸣ru ⸢buː]	(子供はたった一人しかいない<たった一人がいる>)。「Chinto.チント(ちんと)Monouo　chinto　qiru(物をちんと切る)」『邦訳日葡辞書』の転訛したものか
8861	0	0	8365	スー	⸣スー	3	⸢オー⸣ヌ　⸣スー	[⸢ʔoː⸣nu ⸣suː]	(豚肉のお汁)。⸢ミース⸣ジル[⸢miːsu⸣ʤiru](味噌汁)、⸢ネーシジル[⸢neːʃiʤiru](煮汁)、⸢ンーナジル[⸢ʔnːnaʤiru](むなじる<空汁>、中身のないお汁)の⸣ジル[⸣ʤiru](汁)は複合語の被覆形の中に、複合語化に伴う後接語の語頭子音が有声化したまま保存されたもの。進行同化現象の傍証となる語。⸢スーン⸣シル[⸢suːŋ⸣ʃiru](お汁<潮の汁{EOS}潮汁>)ともいう。
8905	0	0	8390	ズーシ	⸢ズー⸣シ	2	⸢コーズー⸣シ	[⸢koːʣuː⸣ʃi]	(強雑炊)。⸢ピン⸣ガンズーシー[⸢piŋ⸣ganʣuːʃiː](彼岸雑炊{EOS}豚肉を賽の目に切り、ネギを細く下ろして混ぜて炊いた彼岸雑炊)などがある。普通は粳米を用い、豚肉の三枚肉を賽の目に切り、魚肉、⸣クブ[⸣kubu](昆布)を2センチほどに千切りにして混ぜ、味付けをして炊飯した強飯である。
